"Sample","est","se"
"Long-term_2017_40026_2",-0.603330924288056,0.158778590083738
"Long-term_2017_40026_3",-0.617782129346083,0.186202303952996
"Long-term_2017_40027_1",-0.297552868248895,0.338150810348512
"Long-term_2017_40027_2",-1.76281921849892,0.392899384849809
"Long-term_2017_40027_3",-0.238096745610238,0.404687095722509
"Long-term_2017_40028_1",-0.403080434234143,0.14813161616593
"Long-term_2017_40028_2",-0.354010587941157,0.160811890798826
"Long-term_2017_40028_3",-0.363656183496134,0.183093734525
"Long-term_2017_40029_1",-0.314142437987111,0.22609176891817
"Long-term_2017_40029_2",-0.269135191671085,0.256693763490863
"Long-term_2017_40029_3",-0.261627346667828,0.234288178850805
"Long-term_2017_40030_1",-0.46397088757095,0.156936150837775
"Long-term_2017_40030_2",-0.473870933646272,0.153367977350464
"Long-term_2017_40030_3",-0.472587834880132,0.146948125315732
"Long-term_2017_40032_1",-0.194585847258568,0.255603926293447
"Long-term_2017_40032_2",-0.239802479561185,0.27198433411799
"Long-term_2017_40032_3",-0.195309015959501,0.228183647031385
"Long-term_2017_40033_1",-0.471172685155179,0.288443231051783
"Long-term_2017_40033_2",-0.728258295753806,0.264898731704875
"Long-term_2017_40033_3",-0.577040748284394,0.248628452353618
"Long-term_2017_40034_1",-1.2026039418396,0.317782651313564
"Long-term_2017_40034_2",-1.43639633524424,0.332591154470569
"Long-term_2017_40034_3",-0.996942407533335,0.32602454460424
"Long-term_2017_40036_1",0.0622163536387961,0.29251571522035
"Long-term_2017_40036_2",0.724513494353251,0.241583154977656
"Long-term_2017_40036_3",1.46457980789157,0.306063698118037
"Long-term_2017_40037_1",-0.353414478343272,0.128186392594676
"Long-term_2017_40037_2",-0.175894883840228,0.139496609745135
"Long-term_2017_40037_3",-0.268122130331921,0.115816666491588
"Long-term_2017_44_1",-0.466049161944742,0.30268202322031
"Long-term_2017_49_1",-0.474949977965585,0.153958209156958
"Long-term_2017_52_1",1.0622768383863,0.415034780839382
"Long-term_2017_BLL009_1",0.232096179645559,0.322077441966706
"Long-term_2017_HCB003_1",-0.201623378426575,0.154259002381876
"Long-term_2018_119_1",-1.31762740165373,0.199263213988076
"Long-term_2018_13_1",0.134521634135281,0.31766540909941
"Long-term_2018_19_1",-0.494884029285722,0.15460204335237
"Long-term_2018_191_1",0.161029195315205,0.289038609127447
"Long-term_2018_209R_1",-1.32287065088741,0.257191614827309
"Long-term_2018_21_1",0.427572691858306,0.283397128923203
"Long-term_2018_222_1",0.472088114851668,0.267303162669457
"Long-term_2018_252_1",-0.573125107015025,0.172020604295611
"Long-term_2018_265_1",-0.418799113831487,0.132458206619275
"Long-term_2018_281_1",-0.0368629724235507,0.21992755850586
"Long-term_2018_29_1",-0.289904652345413,0.169924182677491
"Long-term_2018_3_1",-0.889232401528148,0.170682806244654
"Long-term_2018_305R_1",-0.403296646398448,0.166997692960411
"Long-term_2018_34_1",-0.348004932118711,0.195412739024033
"Long-term_2018_38_1",-0.0294957476109266,0.189915959785954
"Long-term_2018_4_1",0.0891234822571277,0.22026706026886
"Long-term_2018_40_1",1.20626037711096,0.331365807600826
"Long-term_2018_40005_1",0.501741114814659,0.317267262692161
"Long-term_2018_40006_1",1.87715930046217,0.343831915829564
"Long-term_2018_40007_1",1.08429139653968,0.3354582959267
"Long-term_2018_40008_1",-0.437649707132521,0.150892056665633
"Long-term_2018_40009_1",-0.00542982861137739,0.308539264288245
"Long-term_2018_40010_1",-0.00781871013343334,0.186599741922805
"Long-term_2018_40011_1",-0.115264277458191,0.248003486093012
"Long-term_2018_40012_1",0.738373086907068,0.370655993949222
"Long-term_2018_40013_1",-0.403549654161398,0.281884864327845
"Long-term_2018_40015_1",-0.208105791974158,0.181454439748466
"Long-term_2018_40016_1",-0.514816668358835,0.164083213166545
"Long-term_2018_40017_1",-1.29827832243013,0.223617276272134
"Long-term_2018_40018_1",-0.447267341147453,0.134106919186264
"Long-term_2018_40019_1",3.52224047780967,0.295270728508757
"Long-term_2018_40020_1",2.13496761758518,0.279741955069743
"Long-term_2018_40021_1",0.125768757396367,0.221142997242622
"Long-term_2018_40022_1",-0.461912528375183,0.141774836575436
"Long-term_2018_40025_1",-0.17445797871198,0.167277732778731
"Long-term_2018_40026_1",-0.545377626377631,0.13134577264778
"Long-term_2018_40027_1",-0.556617869483475,0.341838952680288
"Long-term_2018_40028_1",-0.40342673143383,0.153034537136103
"Long-term_2018_40029_1",0.194834445854067,0.21447628533291
"Long-term_2018_40030_1",-0.394693561301056,0.162856688762721
"Long-term_2018_40032_1",-0.207116192677058,0.248549072632763
"Long-term_2018_40034_1",-1.74105204291541,0.313192874332378
"Long-term_2018_40036_1",1.21636424049976,0.282478081811926
"Long-term_2018_40037_1",-0.32936022724969,0.145737355755077
"Long-term_2018_40038_1",0.00842592101544142,0.20583605142873
"Long-term_2018_44_1",0.184551282752655,0.338640176132289
"Long-term_2018_49_1",-0.372890913627343,0.180424067720809
"Long-term_2018_52_1",0.130264476514651,0.39742131778079
"Long-term_2018_BLL009_1",0.583764694234492,0.350710262966777
"Long-term_2018_HCB003_1",-0.291551713276749,0.146246693697619
